data;restaurante;tipo;subcategoria;valor;cnpj_fornecedor;descricao
31/10/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1378.07;21246584000150;Conta de luz referente a março
28/04/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1000.00;33000167000101;Conta de luz referente a abril
05/01/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;356.67;33000167000101;Conta de luz referente a junho
18/08/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1276.13;33592510000154;Conta de luz referente a março
08/03/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;937.96;21246584000150;Serviço de manutenção de equipamentos
07/06/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;663.58;2558157000162;Pagamento de campanha de Facebook Ads
17/08/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;210.82;61190096000180;Compra de despesa com carnes
09/02/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1262.06;33000167000101;Compra de despesa com carnes
15/10/2024;Sorveteria Tropical;despesa;Despesa com Marketing;387.35;33000167000101;Pagamento de campanha de Facebook Ads
18/06/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;502.93;2558157000162;Pagamento de campanha de Google Ads
02/08/2025;Sorveteria Tropical;despesa;Despesa com Insumos;349.09;2558157000162;Compra de despesa com insumos
05/09/2023;Pizzaria Massa Fina;despesa;Despesa com Marketing;338.36;60746948000112;Pagamento de campanha de Facebook Ads
09/12/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;926.7;33592510000154;Serviço de manutenção de equipamentos
25/09/2023;Sorveteria Tropical;despesa;Despesa com Marketing;71.41;2558157000162;Pagamento de campanha de Facebook Ads
07/03/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1259.81;60746948000112;Pagamento de campanha de Facebook Ads
09/10/2023;Pizzaria Massa Fina;despesa;Despesa com Marketing;489.51;33050067000179;Pagamento de campanha de Instagram
03/05/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;781.65;33050067000179;Serviço de manutenção de fornos
13/06/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;325.19;61190096000180;Pagamento de campanha de Facebook Ads
16/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;341.74;61190096000180;Pagamento de campanha de Google Ads
04/09/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;1063.24;21246584000150;Compra de despesa com insumos
12/02/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;257.54;61190096000180;Serviço de manutenção de equipamentos
14/09/2023;Restaurante Veggie Life;despesa;Despesa com Marketing;1065.59;61190096000180;Pagamento de campanha de Facebook Ads
08/11/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;299.16;2558157000162;Conta de luz referente a agosto
12/05/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;1070.19;21246584000150;Pagamento de campanha de Instagram
30/06/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1142.08;60746948000112;Compra de despesa com carnes
20/11/2023;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1001.51;60746948000112;Conta de luz referente a julho
23/08/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;682.95;33050067000179;Compra de despesa com insumos
03/08/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;437.93;60746948000112;Compra de despesa com hortaliças
07/11/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1144.03;2558157000162;Pagamento de campanha de Google Ads
22/07/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;511.97;61190096000180;Pagamento de campanha de Instagram
23/10/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;909.53;33050067000179;Compra de despesa com insumos
19/11/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;109.89;02558157000162;Conta de luz referente a outubro
03/10/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;315.86;60746948000112;Compra de despesa com insumos
05/01/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;695.33;33000167000101;Compra de despesa com carnes
08/12/2023;Sorveteria Tropical;despesa;Despesa com Marketing;768.7;33000167000101;Pagamento de campanha de Google Ads
31/10/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1002.46;21246584000150;Serviço de manutenção de cozinha
29/06/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;245.95;60746948000112;Pagamento de campanha de Google Ads
30/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;230.37;60746948000112;Conta de luz referente a fevereiro
27/03/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;303.54;61190096000180;Pagamento de campanha de Instagram
04/04/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1285.35;33000167000101;Serviço de manutenção de cozinha
28/03/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;847.92;33050067000179;Compra de despesa com insumos
30/07/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;697.27;61190096000180;Conta de luz referente a julho
14/04/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1049.66;33050067000179;Conta de luz referente a novembro
23/01/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;1299.31;33592510000154;Pagamento de campanha de Facebook Ads
01/05/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;825.95;33050067000179;Serviço de manutenção de equipamentos
18/11/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1024.87;33050067000179;Serviço de manutenção de equipamentos
27/04/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1350.32;33000167000101;Pagamento de campanha de Instagram
05/07/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;418.76;33000167000101;Conta de luz referente a novembro
02/08/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;614.96;2558157000162;Serviço de manutenção de equipamentos
13/05/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;334.1;33592510000154;Pagamento de campanha de Google Ads
20/07/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;286.21;2558157000162;Compra de despesa com insumos
05/10/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;33.93;60746948000112;Pagamento de campanha de Instagram
05/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1497.96;33050067000179;Pagamento de campanha de Google Ads
02/01/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;432.69;2558157000162;Conta de luz referente a abril
28/11/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;232.48;61190096000180;Serviço de manutenção de fornos
29/02/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;127.45;33050067000179;Serviço de manutenção de cozinha
20/12/2023;Pizzaria Massa Fina;despesa;Despesa com Marketing;792.45;33050067000179;Pagamento de campanha de Facebook Ads
24/06/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1246.17;33592510000154;Pagamento de campanha de Google Ads
08/11/2023;Sorveteria Tropical;despesa;Despesa com Insumos;369.71;60746948000112;Compra de despesa com insumos
23/10/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1481.78;33000167000101;Serviço de manutenção de equipamentos
05/08/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;44.77;33592510000154;Serviço de manutenção de cozinha
30/07/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;904.05;61190096000180;Compra de despesa com insumos
26/10/2023;Sorveteria Tropical;despesa;Despesa com Insumos;600.09;33000167000101;Compra de despesa com insumos
12/12/2023;Restaurante Veggie Life;despesa;Despesa com Marketing;269.9;33050067000179;Pagamento de campanha de Instagram
30/06/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;181.82;33050067000179;Serviço de manutenção de equipamentos
09/08/2023;Sorveteria Tropical;despesa;Despesa com Marketing;204.12;33592510000154;Pagamento de campanha de Google Ads
17/10/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;738.99;61190096000180;Pagamento de campanha de Facebook Ads
30/01/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;872.11;60746948000112;Conta de luz referente a maio
11/04/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;231.09;61190096000180;Pagamento de campanha de Instagram
26/08/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1394.34;33050067000179;Pagamento de campanha de Facebook Ads
07/05/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;455.82;33050067000179;Serviço de manutenção de cozinha
27/06/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;499.71;33000167000101;Conta de luz referente a dezembro
18/05/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1140.25;2558157000162;Compra de despesa com carnes
08/24/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1246.89;33000167000101;Serviço de manutenção de fornos
14/11/2023;Restaurante Veggie Life;despesa;Despesa com Hortaliças;165.67;33050067000179;Compra de despesa com hortaliças
01/07/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;590.68;33000167000101;Conta de luz referente a setembro
08/08/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1406.26;61190096000180;Compra de despesa com insumos
21/06/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;480.59;33000167000101;Conta de luz referente a agosto
02/08/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1054.89;61190096000180;Serviço de manutenção de equipamentos
13/10/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1352.4;60746948000112;Conta de luz referente a janeiro
09/11/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1410.55;60746948000112;Pagamento de campanha de Facebook Ads
24/04/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;557.38;33000167000101;Serviço de manutenção de cozinha
28/09/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1404.73;21246584000150;Conta de luz referente a agosto
07/04/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;216.45;61190096000180;Conta de luz referente a dezembro
05/04/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;350.29;2558157000162;Serviço de manutenção de cozinha
01/02/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;624.91;33050067000179;Conta de luz referente a julho
30/09/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;738.57;33000167000101;Conta de luz referente a maio
06/01/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1497.95;2558157000162;Serviço de manutenção de equipamentos
14/12/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;977.62;33000167000101;Pagamento de campanha de Facebook Ads
02/03/2024;Sorveteria Tropical;despesa;Despesa com Insumos;275.37;2558157000162;Compra de despesa com insumos
23/07/2025;Sorveteria Tropical;despesa;Despesa com Insumos;1005.8;33592510000154;Compra de despesa com insumos
17/05/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1496.24;2558157000162;Pagamento de campanha de Instagram
04/12/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;971.61;60746948000112;Conta de luz referente a abril
08/04/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1022.6;21246584000150;Serviço de manutenção de fornos
23/10/2023;Restaurante Veggie Life;despesa;Manutenção de Cozinha;501.41;33592510000154;Serviço de manutenção de cozinha
29/07/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;546.9;60746948000112;Compra de despesa com hortaliças
31/07/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1101.39;21246584000150;Pagamento de campanha de Facebook Ads
16/08/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;919.2;61190096000180;Serviço de manutenção de fornos
01/11/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1020.62;33592510000154;Serviço de manutenção de fornos
19/03/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;992.74;33000167000101;Serviço de manutenção de cozinha
06/06/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;503.24;33000167000101;Compra de despesa com hortaliças
17/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;991.33;2558157000162;Compra de despesa com carnes
22/11/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;715.26;33050067000179;Pagamento de campanha de Instagram
13/05/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;788.69;61190096000180;Pagamento de campanha de Facebook Ads
22/04/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1389.46;61190096000180;Pagamento de campanha de Google Ads
28/07/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1121.69;60746948000112;Serviço de manutenção de equipamentos
11/02/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;65.95;2558157000162;Compra de despesa com insumos
21/10/2023;Restaurante Veggie Life;despesa;Manutenção de Cozinha;716.17;33000167000101;Serviço de manutenção de cozinha
12/03/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;1294.43;60746948000112;Compra de despesa com insumos
09/01/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;1325.41;33592510000154;Pagamento de campanha de Facebook Ads
24/12/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1493.25;33050067000179;Conta de luz referente a julho
18/05/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;442.39;33050067000179;Serviço de manutenção de equipamentos
29/05/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;661.35;21246584000150;Compra de despesa com insumos
11/10/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1103.4;33592510000154;Pagamento de campanha de Google Ads
18/02/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;880.37;2558157000162;Compra de despesa com carnes
17/05/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;225.83;60746948000112;Compra de despesa com insumos
30/11/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1289.52;33050067000179;Serviço de manutenção de equipamentos
23/07/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1171.72;60746948000112;Pagamento de campanha de Facebook Ads
26/07/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;615.75;60746948000112;Conta de luz referente a junho
03/11/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;523.85;33000167000101;Pagamento de campanha de Google Ads
14/11/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1257.33;33000167000101;Serviço de manutenção de equipamentos
04/05/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;871.52;60746948000112;Pagamento de campanha de Google Ads
04/12/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;495.75;61190096000180;Conta de luz referente a março
02/09/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1317.93;33592510000154;Serviço de manutenção de fornos
17/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1247.84;33050067000179;Compra de despesa com carnes
15/07/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;1074.67;33000167000101;Pagamento de campanha de Google Ads
11/04/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1071.69;33000167000101;Serviço de manutenção de equipamentos
24/10/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1291.6;21246584000150;Serviço de manutenção de fornos
13/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;195.77;33050067000179;Pagamento de campanha de Instagram
26/05/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1317.82;61190096000180;Compra de despesa com carnes
17/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;424.43;33592510000154;Compra de despesa com carnes
07/02/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;578.73;21246584000150;Pagamento de campanha de Facebook Ads
30/01/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;371.34;61190096000180;Pagamento de campanha de Facebook Ads
14/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1142.35;33592510000154;Pagamento de campanha de Facebook Ads
22/12/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;126.45;2558157000162;Pagamento de campanha de Instagram
08/11/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;933.44;33000167000101;Serviço de manutenção de cozinha
12/01/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1177.7;61190096000180;Serviço de manutenção de fornos
15/10/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;52.4;33000167000101;Serviço de manutenção de fornos
22/01/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;623.51;33592510000154;Serviço de manutenção de equipamentos
13/07/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;288.79;60746948000112;Conta de luz referente a março
26/01/2024;Sorveteria Tropical;despesa;Despesa com Insumos;807.39;33592510000154;Compra de despesa com insumos
04/05/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1403.37;33592510000154;Compra de despesa com carnes
12/07/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;271.98;60746948000112;Serviço de manutenção de fornos
08/06/2024;Sorveteria Tropical;despesa;Despesa com Marketing;160.14;33050067000179;Pagamento de campanha de Facebook Ads
01/09/2023;Restaurante Veggie Life;despesa;Despesa com Marketing;575.99;61190096000180;Pagamento de campanha de Instagram
02/08/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;666.38;61190096000180;Compra de despesa com insumos
27/09/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1019.83;21246584000150;Conta de luz referente a janeiro
05/11/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;438.45;60746948000112;Serviço de manutenção de cozinha
04/02/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1139.08;2558157000162;Pagamento de campanha de Google Ads
02/06/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;1010.16;02558157000162;Compra de despesa com hortaliças
02/26/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;245.63;21246584000150;Serviço de manutenção de equipamentos
22/06/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;155.72;21246584000150;Pagamento de campanha de Facebook Ads
04/01/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;484.26;33050067000179;Conta de luz referente a março
06/07/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;1478.89;21246584000150;Pagamento de campanha de Google Ads
02/08/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1390.79;60746948000112;Conta de luz referente a outubro
17/05/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;321.59;61190096000180;Serviço de manutenção de equipamentos
02/09/2023;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1427.45;60746948000112;Serviço de manutenção de cozinha
13/04/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;879.75;33050067000179;Pagamento de campanha de Instagram
29/05/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;386.8;21246584000150;Conta de luz referente a julho
28/03/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1319.42;33000167000101;Conta de luz referente a setembro
19/05/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;115.43;33000167000101;Compra de despesa com insumos
12/02/2024;Sorveteria Tropical;despesa;Despesa com Marketing;478.21;2558157000162;Pagamento de campanha de Google Ads
24/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1445.12;61190096000180;Pagamento de campanha de Facebook Ads
30/10/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;970.78;33592510000154;Compra de despesa com carnes
05/03/2024;Sorveteria Tropical;Despza;Despesa com Insumos;994.19;60746948000112;Compra de despesa com insumos
04/05/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;421.43;33050067000179;Pagamento de campanha de Instagram
24/02/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;381.83;33050067000179;Serviço de manutenção de fornos
25/12/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;79.93;33592510000154;Conta de luz referente a fevereiro
10/11/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;232.27;60746948000112;Serviço de manutenção de cozinha
08/01/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1254.65;33592510000154;Conta de luz referente a junho
27/03/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;485.27;33050067000179;Conta de luz referente a fevereiro
14/03/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;721.18;2558157000162;Compra de despesa com insumos
24/07/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;269.89;21246584000150;Conta de luz referente a fevereiro
01/21/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1244.29;33050067000179;Pagamento de campanha de Facebook Ads
10/29/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1263.56;61190096000180;Serviço de manutenção de equipamentos
16/02/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1094.84;33592510000154;Compra de despesa com carnes
13/07/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;500.03;33592510000154;Pagamento de campanha de Facebook Ads
09/07/2025;Sorveteria Tropical;despesa;Despesa com Insumos;1273.94;33000167000101;Compra de despesa com insumos
28/11/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;330.17;60746948000112;Serviço de manutenção de fornos
17/12/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;15.97;33050067000179;Serviço de manutenção de fornos
20/07/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;155.87;60746948000112;Serviço de manutenção de equipamentos
19/07/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1210.73;61190096000180;Conta de luz referente a agosto
19/08/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;970.86;33050067000179;Compra de despesa com hortaliças
30/12/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;930.74;60746948000112;Conta de luz referente a setembro
26/10/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;816.73;60746948000112;Pagamento de campanha de Google Ads
04/12/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;170.74;2558157000162;Serviço de manutenção de equipamentos
04/08/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;1402.93;60746948000112;Pagamento de campanha de Facebook Ads
15/12/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1172.01;33050067000179;Pagamento de campanha de Instagram
05/07/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;816.07;61190096000180;Conta de luz referente a setembro
17/01/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;667.37;60746948000112;Conta de luz referente a janeiro
02/07/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;37.82;61190096000180;Compra de despesa com hortaliças
26/12/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;228.86;2558157000162;Compra de despesa com insumos
15/04/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;29.25;33050067000179;Pagamento de campanha de Facebook Ads
02/03/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;682.66;60746948000112;Conta de luz referente a dezembro
29/05/2024;Sorveteria Tropical;despesa;Despesa com Insumos;1356.84;33050067000179;Compra de despesa com insumos
20/01/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;885.82;33000167000101;Serviço de manutenção de fornos
16/10/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;451.68;33000167000101;Compra de despesa com insumos
19/03/2025;Sorveteria Tropical;despesa;Despesa com Marketing;1458.92;60746948000112;Pagamento de campanha de Facebook Ads
19/08/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1179.41;2558157000162;Serviço de manutenção de fornos
01/06/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;1015.25;61190096000180;Compra de despesa com insumos
13/07/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;834.63;33050067000179;Conta de luz referente a julho
21/09/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;1289.46;60746948000112;Compra de despesa com hortaliças
25/08/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;754.27;33000167000101;Conta de luz referente a agosto
18/12/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;531.57;60746948000112;Conta de luz referente a setembro
23/03/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;266.56;33050067000179;Serviço de manutenção de cozinha
10/02/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1436.16;33000167000101;Serviço de manutenção de equipamentos
15/05/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;959.4;60746948000112;Serviço de manutenção de cozinha
25/06/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;887.35;33592510000154;Pagamento de campanha de Google Ads
04/01/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;866.01;33050067000179;Compra de despesa com insumos
24/01/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1425.89;33592510000154;Conta de luz referente a junho
25/05/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;1433.98;61190096000180;Compra de despesa com insumos
07/07/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;225.45;33000167000101;Pagamento de campanha de Instagram
29/04/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1230.64;33592510000154;Pagamento de campanha de Instagram
09/03/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;912.26;60746948000112;Serviço de manutenção de equipamentos
12/12/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;459.23;33050067000179;Conta de luz referente a março
17/04/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;731.47;33050067000179;Serviço de manutenção de fornos
25/11/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1303.72;60746948000112;Serviço de manutenção de equipamentos
25/10/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;8.85;33050067000179;Pagamento de campanha de Instagram
11/08/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1131.24;2558157000162;Conta de luz referente a março
18/08/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;284.29;21246584000150;Serviço de manutenção de equipamentos
18/03/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;669.03;60746948000112;Serviço de manutenção de cozinha
19/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1147.22;2558157000162;Pagamento de campanha de Google Ads
04/01/2024;Sorveteria Tropical;despesa;Despesa com Insumos;931.8;60746948000112;Compra de despesa com insumos
24/07/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1456.56;21246584000150;Compra de despesa com carnes
07/04/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1103.96;33050067000179;Conta de luz referente a julho
25/12/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1294.53;33050067000179;Pagamento de campanha de Facebook Ads
24/09/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;601.15;61190096000180;Conta de luz referente a dezembro
24/02/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1250.51;2558157000162;Serviço de manutenção de cozinha
13/03/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;810.99;21246584000150;Serviço de manutenção de equipamentos
16/01/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1303.43;21246584000150;Serviço de manutenção de equipamentos
01/05/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;576.4;2558157000162;Pagamento de campanha de Facebook Ads
01/03/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;1281.82;60746948000112;Pagamento de campanha de Instagram
17/04/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;1288.99;33000167000101;Compra de despesa com insumos
