data;restaurante;tipo;subcategoria;valor;cnpj_fornecedor;descricao
24/06/2025;Sorveteria Tropical;receita;Venda de Açaí;1838.05;61190096000180;Venda de Açaí realizada no balcão
27/04/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1900.74;60746948000112;Venda de Pizza realizada no balcão
20/09/2024;Pizzaria Massa Fina;receita;Delivery;1997.1;33592510000154;Delivery efetuada
01/08/2025;Pizzaria Massa Fina;receita;Venda de Pizza;172.87;61190096000180;Venda de Pizza realizada no balcão
17/09/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1569.49;61190096000180;Venda de Marmitex realizada no balcão
18/07/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;854.68;60746948000112;Venda de Sucos Naturais realizada no balcão
04/05/2025;Churrascaria Boi Feliz;Recita;Eventos Corporativos;1348.59;21246584000150;Receita de Eventos Corporativos contratados
08/03/2024;Sorveteria Tropical;receita;Venda de Açaí;938.1;33592510000154;Venda de Açaí realizada no balcão
23/02/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;99.78;21246584000150;Receita de Eventos de Alimentação Saudável contratados
10/11/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;790.11;33592510000154;Venda de Marmitex realizada no balcão
24/10/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;55.53;60746948000112;Venda de Marmitex realizada no balcão
15/01/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1752.66;2558157000162;Receita de Eventos Corporativos contratados
11/02/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1463.91;21246584000150;Venda de Prato Vegetariano realizada no balcão
15/10/2024;Pizzaria Massa Fina;receita;Venda de Pizza;919.02;33000167000101;Venda de Pizza realizada no balcão
21/12/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;1468.23;2558157000162;Venda de Rodízio realizada no balcão
16/09/2024;Sorveteria Tropical;receita;Venda de Sorvete;32.58;33592510000154;Venda de Sorvete realizada no balcão
05/10/2023;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1083.33;33592510000154;Receita de Eventos de Alimentação Saudável contratados
10/07/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1557.02;33050067000179;Venda de Bebidas realizada no balcão
22/05/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;809.9;21246584000150;Venda de Bebidas realizada no balcão
12/05/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;519.21;33592510000154;Venda de Sucos Naturais realizada no balcão
06/01/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;895.73;02558157000162;Venda de Marmitex realizada no balcão
26/09/2023;Sorveteria Tropical;receita;Venda de Sorvete;1401.95;33000167000101;Venda de Sorvete realizada no balcão
20/04/2025;Pizzaria Massa Fina;receita;Venda de Pizza;710.05;60746948000112;Venda de Pizza realizada no balcão
14/03/2025;Sorveteria Tropical;receita;Venda de Açaí;1706.72;33592510000154;Venda de Açaí realizada no balcão
15/12/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;1244.73;2558157000162;Venda de Sobremesas realizada no balcão
03/03/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;673.42;60746948000112;Venda de Bebidas realizada no balcão
28/02/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1918.83;21246584000150;Venda de Sobremesas realizada no balcão
06/05/2025;Sorveteria Tropical;receita;Venda de Milkshake;313.89;33592510000154;Venda de Milkshake realizada no balcão
02/04/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1620.87;2558157000162;Venda de Prato Vegetariano realizada no balcão
12/03/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1339.2;2558157000162;Venda de Bebidas realizada no balcão
24/06/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1772.45;21246584000150;Venda de Rodízio realizada no balcão
23/08/2023;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1027.67;61190096000180;Venda de Prato Vegetariano realizada no balcão
21/02/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1529.31;33050067000179;Venda de Sobremesas realizada no balcão
30/04/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;1677.29;33050067000179;Venda de Bebidas realizada no balcão
20/06/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;362.43;33050067000179;Receita de Eventos de Alimentação Saudável contratados
04/12/2023;Churrascaria Boi Feliz;receita;Venda de Bebidas;665.97;33592510000154;Venda de Bebidas realizada no balcão
15/02/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;430.28;61190096000180;Venda de Marmitex realizada no balcão
08/10/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;302.14;21246584000150;Venda de Rodízio realizada no balcão
11/02/2025;Sorveteria Tropical;receita;Venda de Milkshake;622.72;2558157000162;Venda de Milkshake realizada no balcão
25/03/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;400.21;33050067000179;Venda de Marmitex realizada no balcão
01/04/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;691.71;61190096000180;Receita de Eventos de Alimentação Saudável contratados
22/11/2023;Churrascaria Boi Feliz;receita;Venda de Bebidas;167.22;33000167000101;Venda de Bebidas realizada no balcão
14/10/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;775.75;2558157000162;Venda de Sobremesas realizada no balcão
19/01/2025;Sorveteria Tropical;receita;Venda de Sorvete;407.05;33050067000179;Venda de Sorvete realizada no balcão
27/07/2024;Sorveteria Tropical;receita;Venda de Milkshake;1653.67;33592510000154;Venda de Milkshake realizada no balcão
09/08/2023;Pizzaria Massa Fina;receita;Venda de Pizza;1407.37;2558157000162;Venda de Pizza realizada no balcão
06/09/2023;Sorveteria Tropical;receita;Venda de Milkshake;962.61;61190096000180;Venda de Milkshake realizada no balcão
31/10/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;258.91;33050067000179;Venda de Marmitex realizada no balcão
08/10/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1509.16;21246584000150;Venda de Bebidas realizada no balcão
01/02/2024;Sorveteria Tropical;receita;Venda de Sorvete;63.48;21246584000150;Venda de Sorvete realizada no balcão
09/01/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1753.24;2558157000162;Venda de Sobremesas realizada no balcão
11/07/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1121.39;60746948000112;Venda de Sobremesas realizada no balcão
18/05/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;266.65;33592510000154;Venda de Bebidas realizada no balcão
11/08/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1370.81;21246584000150;Venda de Marmitex realizada no balcão
28/10/2023;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1298.27;33050067000179;Receita de Eventos de Alimentação Saudável contratados
21/09/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1489.92;60746948000112;Receita de Eventos de Alimentação Saudável contratados
07/10/2023;Pizzaria Massa Fina;receita;Venda de Bebidas;132.33;33000167000101;Venda de Bebidas realizada no balcão
20/06/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;211.37;61190096000180;Venda de Bebidas realizada no balcão
06/06/2024;Restaurante Veggie Life;receita;Venda de Salada;203.95;61190096000180;Venda de Salada realizada no balcão
01/11/2023;Sorveteria Tropical;receita;Venda de Milkshake;360.48;2558157000162;Venda de Milkshake realizada no balcão
11/01/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;1216.57;33050067000179;Venda de Bebidas realizada no balcão
07/10/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1531.4;2558157000162;Venda de Sucos Naturais realizada no balcão
14/01/2024;Sorveteria Tropical;receita;Venda de Açaí;922.41;21246584000150;Venda de Açaí realizada no balcão
02/06/2025;Pizzaria Massa Fina;receita;Venda de Pizza;1499.51;61190096000180;Venda de Pizza realizada no balcão
07/02/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1097.27;33050067000179;Receita de Eventos de Alimentação Saudável contratados
01/02/2025;Sorveteria Tropical;receita;Venda de Açaí;430.89;2558157000162;Venda de Açaí realizada no balcão
13/11/2023;Pizzaria Massa Fina;receita;Venda de Bebidas;187.53;2558157000162;Venda de Bebidas realizada no balcão
25/10/2023;Sorveteria Tropical;receita;Venda de Açaí;953.96;60746948000112;Venda de Açaí realizada no balcão
04/06/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1273.74;33000167000101;Venda de Bebidas realizada no balcão
29/09/2023;Pizzaria Massa Fina;receita;Venda de Bebidas;964.85;61190096000180;Venda de Bebidas realizada no balcão
11/10/2024;Restaurante Veggie Life;receita;Venda de Salada;517.11;33000167000101;Venda de Salada realizada no balcão
08/04/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1835.41;60746948000112;Venda de Sobremesas realizada no balcão
11/08/2023;Pizzaria Massa Fina;receita;Venda de Bebidas;647.53;2558157000162;Venda de Bebidas realizada no balcão
29/03/2024;Restaurante Veggie Life;receita;Venda de Salada;1482.33;33592510000154;Venda de Salada realizada no balcão
05/08/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1846.55;33000167000101;Venda de Prato Vegetariano realizada no balcão
06/07/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1123.08;61190096000180;Venda de Prato Vegetariano realizada no balcão
28/11/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1695.87;60746948000112;Receita de Eventos Corporativos contratados
21/02/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1874.75;33592510000154;Receita de Eventos de Alimentação Saudável contratados
01/07/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;47.6;21246584000150;Venda de Marmitex realizada no balcão
22/03/2024;Pizzaria Massa Fina;receita;Venda de Pizza;21.57;33050067000179;Venda de Pizza realizada no balcão
17/01/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;953.51;21246584000150;Venda de Prato Vegetariano realizada no balcão
01/09/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;635.56;60746948000112;Venda de Rodízio realizada no balcão
21/02/2024;Sorveteria Tropical;receita;Venda de Açaí;1224.04;33592510000154;Venda de Açaí realizada no balcão
30/08/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1609.98;2558157000162;Venda de Marmitex realizada no balcão
13/03/2025;Restaurante Veggie Life;receita;Venda de Salada;559.28;33000167000101;Venda de Salada realizada no balcão
20/04/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1541.38;60746948000112;Receita de Eventos Corporativos contratados
15/01/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;325.01;21246584000150;Venda de Sobremesas realizada no balcão
03/11/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;881.96;33000167000101;Venda de Rodízio realizada no balcão
12/09/2023;Pizzaria Massa Fina;receita;Delivery;706.06;33000167000101;Delivery efetuada
15/09/2024;Sorveteria Tropical;receita;Venda de Milkshake;1006.67;33050067000179;Venda de Milkshake realizada no balcão
03/05/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;496.23;33000167000101;Venda de Bebidas realizada no balcão
22/05/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;1291.92;02558157000162;Venda de Rodízio realizada no balcão
12/03/2025;Sorveteria Tropical;receita;Publicidade na Sorveteria;779.21;33050067000179;Receita de Publicidade na Sorveteria
22/03/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1490.03;60746948000112;Receita de Eventos Corporativos contratados
14/12/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;906.45;61190096000180;Receita de Eventos de Alimentação Saudável contratados
08/10/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1181.15;33592510000154;Venda de Sucos Naturais realizada no balcão
16/05/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1687.27;33000167000101;Venda de Prato Vegetariano realizada no balcão
14/11/2023;Pizzaria Massa Fina;receita;Venda de Pizza;962.3;21246584000150;Venda de Pizza realizada no balcão
12/10/2023;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;215.01;33050067000179;Receita de Eventos de Alimentação Saudável contratados
08/02/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1310.37;33050067000179;Venda de Sucos Naturais realizada no balcão
12/01/2024;Sorveteria Tropical;receita;Venda de Milkshake;1042.71;21246584000150;Venda de Milkshake realizada no balcão
27/01/2024;Restaurante Veggie Life;receita;Venda de Salada;467.74;60746948000112;Venda de Salada realizada no balcão
28/10/2023;Sorveteria Tropical;receita;Venda de Milkshake;951.28;33592510000154;Venda de Milkshake realizada no balcão
11/12/2024;Restaurante Veggie Life;receita;Venda de Salada;69.16;61190096000180;Venda de Salada realizada no balcão
27/01/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;555.77;21246584000150;Receita de Eventos Corporativos contratados
20/08/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1430.55;61190096000180;Venda de Sucos Naturais realizada no balcão
02/01/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1731.17;60746948000112;Venda de Pizza realizada no balcão
02/08/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1389.5;60746948000112;Venda de Prato Vegetariano realizada no balcão
29/06/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;608.05;33000167000101;Venda de Prato Vegetariano realizada no balcão
09/08/2024;Sorveteria Tropical;receita;Venda de Açaí;243.96;60746948000112;Venda de Açaí realizada no balcão
01/02/2024;Restaurante Veggie Life;receita;Venda de Salada;843.08;61190096000180;Venda de Salada realizada no balcão
03/01/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;64.02;61190096000180;Receita de Eventos Corporativos contratados
05/07/2025;Sorveteria Tropical;receita;Venda de Sorvete;832.74;33592510000154;Venda de Sorvete realizada no balcão
12/03/2024;Restaurante Veggie Life;receita;Venda de Salada;1842.43;33050067000179;Venda de Salada realizada no balcão
10/20/2023;Restaurante Veggie Life;receita;Venda de Salada;345.49;21246584000150;Venda de Salada realizada no balcão
26/02/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;451.14;61190096000180;Venda de Rodízio realizada no balcão
16/06/2024;Pizzaria Massa Fina;receita;Delivery;934.94;21246584000150;Delivery efetuada
10/12/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1254.08;2558157000162;Venda de Pizza realizada no balcão
09/05/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1690.12;2558157000162;Receita de Eventos Corporativos contratados
08/06/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;915.01;21246584000150;Receita de Eventos de Alimentação Saudável contratados
31/08/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1133.74;33050067000179;Venda de Marmitex realizada no balcão
01/10/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;754.22;60746948000112;Venda de Bebidas realizada no balcão
08/05/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;904.22;33000167000101;Venda de Bebidas realizada no balcão
11/01/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1332.5;61190096000180;Receita de Eventos de Alimentação Saudável contratados
09/27/2024;Sorveteria Tropical;receita;Venda de Açaí;285.94;33000167000101;Venda de Açaí realizada no balcão
04/01/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1363.81;33000167000101;Venda de Pizza realizada no balcão
04/07/2025;Pizzaria Massa Fina;receita;Venda de Pizza;361.76;33592510000154;Venda de Pizza realizada no balcão
21/02/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1680.93;02558157000162;Venda de Bebidas realizada no balcão
16/03/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1263.88;61190096000180;Venda de Marmitex realizada no balcão
04/20/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1087.47;33592510000154;Venda de Sobremesas realizada no balcão
27/11/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1921.2;33050067000179;Venda de Sucos Naturais realizada no balcão
05/06/2025;Pizzaria Massa Fina;receita;Venda de Pizza;426.36;60746948000112;Venda de Pizza realizada no balcão
12/03/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;391.3;21246584000150;Venda de Bebidas realizada no balcão
17/07/2025;Sorveteria Tropical;receita;Venda de Milkshake;1155.54;33000167000101;Venda de Milkshake realizada no balcão
23/07/2024;Sorveteria Tropical;receita;Venda de Sorvete;1628.8;33050067000179;Venda de Sorvete realizada no balcão
23/09/2023;Pizzaria Massa Fina;receita;Venda de Pizza;1670.89;61190096000180;Venda de Pizza realizada no balcão
14/04/2024;Sorveteria Tropical;receita;Venda de Sorvete;1441.34;61190096000180;Venda de Sorvete realizada no balcão
22/03/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;351.88;61190096000180;Venda de Sobremesas realizada no balcão
25/07/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1788.02;33000167000101;Venda de Sobremesas realizada no balcão
16/06/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1823.11;21246584000150;Venda de Prato Vegetariano realizada no balcão
10/12/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;696.19;2558157000162;Venda de Prato Vegetariano realizada no balcão
23/07/2025;Sorveteria Tropical;receita;Publicidade na Sorveteria;959.96;2558157000162;Receita de Publicidade na Sorveteria
10/07/2024;Restaurante Veggie Life;receita;Venda de Salada;973.48;33000167000101;Venda de Salada realizada no balcão
20/03/2025;Sorveteria Tropical;receita;Venda de Milkshake;168.65;60746948000112;Venda de Milkshake realizada no balcão
07/12/2023;Churrascaria Boi Feliz;receita;Eventos Corporativos;937.03;21246584000150;Receita de Eventos Corporativos contratados
24/05/2024;Sorveteria Tropical;receita;Venda de Açaí;514.58;61190096000180;Venda de Açaí realizada no balcão
21/09/2023;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1179.69;21246584000150;Receita de Eventos de Alimentação Saudável contratados
19/12/2023;Pizzaria Massa Fina;receita;Venda de Pizza;652.89;33592510000154;Venda de Pizza realizada no balcão
22/11/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;383.56;33592510000154;Receita de Eventos de Alimentação Saudável contratados
30/12/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;864.18;60746948000112;Venda de Rodízio realizada no balcão
12/04/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1674.95;61190096000180;Venda de Pizza realizada no balcão
23/11/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;1478.3;33592510000154;Venda de Sobremesas realizada no balcão
30/03/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1308.13;33050067000179;Venda de Sucos Naturais realizada no balcão
07/05/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1920.84;61190096000180;Venda de Prato Vegetariano realizada no balcão
13/02/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1689.94;33050067000179;Venda de Bebidas realizada no balcão
22/09/2024;Restaurante Veggie Life;receita;Venda de Salada;560.13;33050067000179;Venda de Salada realizada no balcão
08/04/2024;Restaurante Veggie Life;receita;Venda de Salada;1352.83;61190096000180;Venda de Salada realizada no balcão
13/08/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;543.28;33000167000101;Receita de Publicidade na Sorveteria
15/02/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1684.81;61190096000180;Venda de Sobremesas realizada no balcão
11/08/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1472.14;33592510000154;Venda de Pizza realizada no balcão
13/04/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;561.35;60746948000112;Receita de Eventos Corporativos contratados
09/11/2023;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1759.08;60746948000112;Venda de Prato Vegetariano realizada no balcão
25/08/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1864.3;33000167000101;Venda de Sucos Naturais realizada no balcão
20/08/2023;Churrascaria Boi Feliz;receita;Venda de Bebidas;686.35;33000167000101;Venda de Bebidas realizada no balcão
01/08/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;931.16;33050067000179;Venda de Sucos Naturais realizada no balcão
10/06/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1000.00;33050067000179;Venda de Rodízio realizada no balcão
23/11/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;806.9;33050067000179;Venda de Sucos Naturais realizada no balcão
26/09/2023;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;985.21;33050067000179;Receita de Eventos de Alimentação Saudável contratados
21/08/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1022.93;60746948000112;Receita de Eventos Corporativos contratados
01/03/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1961.45;33592510000154;Venda de Sucos Naturais realizada no balcão
16/09/2023;Sorveteria Tropical;receita;Venda de Açaí;1000.00;61190096000180;Venda de Açaí realizada no balcão
08/02/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;443.61;61190096000180;Venda de Sucos Naturais realizada no balcão
17/01/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;313.11;33592510000154;Venda de Rodízio realizada no balcão
31/01/2025;Sorveteria Tropical;receita;Venda de Sorvete;230.25;33050067000179;Venda de Sorvete realizada no balcão
11/06/2024;Sorveteria Tropical;receita;Venda de Sorvete;1557.95;33000167000101;Venda de Sorvete realizada no balcão
03/12/2023;Pizzaria Massa Fina;receita;Delivery;219.09;60746948000112;Delivery efetuada
04/04/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1034.41;33050067000179;Venda de Sobremesas realizada no balcão
28/07/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1571.04;61190096000180;Venda de Bebidas realizada no balcão
20/08/2023;Sorveteria Tropical;receita;Venda de Sorvete;855.82;60746948000112;Venda de Sorvete realizada no balcão
02/06/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;64.5;61190096000180;Venda de Sobremesas realizada no balcão
22/09/2023;Pizzaria Massa Fina;receita;Delivery;462.05;33050067000179;Delivery efetuada
14/11/2023;Sorveteria Tropical;receita;Publicidade na Sorveteria;96.71;21246584000150;Receita de Publicidade na Sorveteria
15/02/2024;Pizzaria Massa Fina;receita;Venda de Pizza;363.4;21246584000150;Venda de Pizza realizada no balcão
17/10/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1439.05;33000167000101;Venda de Sobremesas realizada no balcão
26/08/2023;Pizzaria Massa Fina;receita;Venda de Pizza;1148.32;33592510000154;Venda de Pizza realizada no balcão
22/11/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1232.56;60746948000112;Receita de Eventos Corporativos contratados
28/11/2023;Sorveteria Tropical;receita;Venda de Açaí;379.71;33000167000101;Venda de Açaí realizada no balcão
01/03/2025;Sorveteria Tropical;receita;Venda de Sorvete;361.83;33592510000154;Venda de Sorvete realizada no balcão
15/03/2024;Pizzaria Massa Fina;receita;Venda de Pizza;67.19;33050067000179;Venda de Pizza realizada no balcão
10/06/2024;Restaurante Veggie Life;receita;Venda de Salada;716.88;61190096000180;Venda de Salada realizada no balcão
19/11/2023;Restaurante Veggie Life;receita;Venda de Salada;630.85;33000167000101;Venda de Salada realizada no balcão
25/10/2023;Sorveteria Tropical;receita;Venda de Açaí;368.1;33592510000154;Venda de Açaí realizada no balcão
14/01/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1146.32;33050067000179;Receita de Publicidade na Sorveteria
09/10/2024;Sorveteria Tropical;receita;Venda de Sorvete;160.07;33592510000154;Venda de Sorvete realizada no balcão
18/01/2024;Pizzaria Massa Fina;receita;Venda de Pizza;422.47;33592510000154;Venda de Pizza realizada no balcão
21/04/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;172.0;33000167000101;Receita de Eventos de Alimentação Saudável contratados
28/03/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1796.55;2558157000162;Venda de Marmitex realizada no balcão
24/06/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;1131.22;21246584000150;Venda de Rodízio realizada no balcão
06/12/2024;Pizzaria Massa Fina;receita;Delivery;402.07;33000167000101;Delivery efetuada
17/03/2024;Pizzaria Massa Fina;receita;Delivery;1588.23;33000167000101;Delivery efetuada
16/03/2024;Sorveteria Tropical;receita;Venda de Açaí;1329.64;60746948000112;Venda de Açaí realizada no balcão
26/03/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1767.28;60746948000112;Venda de Marmitex realizada no balcão
25/01/2025;Sorveteria Tropical;receita;Venda de Milkshake;765.84;61190096000180;Venda de Milkshake realizada no balcão
01/04/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;465.58;61190096000180;Venda de Bebidas realizada no balcão
09/07/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;142.15;60746948000112;Venda de Sobremesas realizada no balcão
05/12/2024;Pizzaria Massa Fina;receita;Delivery;584.64;33050067000179;Delivery efetuada
22/09/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1732.79;33050067000179;Venda de Sucos Naturais realizada no balcão
02/27/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1071.39;33000167000101;Venda de Rodízio realizada no balcão
14/01/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1469.95;33000167000101;Venda de Bebidas realizada no balcão
14/08/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;33.87;33592510000154;Receita de Eventos de Alimentação Saudável contratados
07/05/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;110.14;2558157000162;Venda de Sobremesas realizada no balcão
08/09/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;733.84;2558157000162;Receita de Eventos de Alimentação Saudável contratados
03/11/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;89.4;33050067000179;Venda de Bebidas realizada no balcão
12/12/2023;Pizzaria Massa Fina;receita;Venda de Bebidas;1706.26;33050067000179;Venda de Bebidas realizada no balcão
25/10/2023;Pizzaria Massa Fina;receita;Delivery;1881.94;33000167000101;Delivery efetuada
17/02/2025;Restaurante Veggie Life;receita;Venda de Salada;1144.72;33050067000179;Venda de Salada realizada no balcão
29/10/2023;Sorveteria Tropical;receita;Venda de Açaí;1496.57;33592510000154;Venda de Açaí realizada no balcão
12/07/2025;Restaurante Veggie Life;receita;Venda de Salada;126.77;33592510000154;Venda de Salada realizada no balcão
27/03/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1903.68;33592510000154;Venda de Sobremesas realizada no balcão
10/08/2024;Sorveteria Tropical;receita;Venda de Milkshake;29.68;33000167000101;Venda de Milkshake realizada no balcão
07/09/2023;Pizzaria Massa Fina;receita;Delivery;1547.86;2558157000162;Delivery efetuada
05/02/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1658.89;60746948000112;Venda de Prato Vegetariano realizada no balcão
07/08/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;1499.12;33050067000179;Venda de Sobremesas realizada no balcão
31/10/2023;Churrascaria Boi Feliz;receita;Venda de Bebidas;1706.27;21246584000150;Venda de Bebidas realizada no balcão
19/09/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1029.14;33000167000101;Venda de Pizza realizada no balcão
13/03/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1873.68;33592510000154;Venda de Marmitex realizada no balcão
31/03/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;473.32;60746948000112;Venda de Rodízio realizada no balcão
12/01/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;991.43;61190096000180;Venda de Rodízio realizada no balcão
24/04/2024;Sorveteria Tropical;receita;Venda de Milkshake;272.91;33592510000154;Venda de Milkshake realizada no balcão
